Price,PriceTarget,MACD,TradePrice,trade_volume,b1,a1,bq1,aq1,Spread
280.365,280.365,-0.0672725525,280.7,0.00355186,280.36,280.37,5.49271734,178.3598424,0.01
280.365,280.365,-0.0615309304,280.7,0.00355186,280.36,280.37,5.49271734,178.3598424,0.01
280.365,280.365,-0.0540477893,280.7,0.00355186,280.36,280.37,9.7776861,280.00204971,0.01
280.365,280.365,-0.0455138395,280.7,0.00355186,280.36,280.37,9.7776861,315.00204971,0.01
280.365,280.365,-0.0364593755,280.7,0.00355186,280.36,280.37,9.7776861,315.00204971,0.01
280.365,280.365,-0.0272852506,280.37,0.31504093,280.36,280.37,9.7776861,315.00204971,0.01
280.365,280.365,-0.0182883906,280.37,1.80593507,280.36,280.37,9.7776861,315.00204971,0.01
280.365,280.365,-0.009682763,280.37,1.80593507,280.36,280.37,9.7776861,312.88107371,0.01
280.365,280.365,-0.0016165654,280.37,1.3043946,280.36,280.37,9.7776861,312.88107371,0.01
280.365,280.365,0.0058137242,280.37,6.6735724,280.36,280.37,9.7776861,312.88107371,0.01
280.365,280.365,0.0125518999,280.37,6.6735724,280.36,280.37,9.7776861,304.90310671,0.01
280.365,280.365,0.0185727352,280.37,6.6735724,280.36,280.37,9.7776861,194.5578994,0.01
280.365,280.365,0.0238744701,280.37,6.6735724,280.36,280.37,9.7776861,194.5578994,0.01
280.365,280.365,0.0284727675,280.37,3.556e-05,280.36,280.37,9.7776861,194.5578994,0.01
280.365,280.365,0.0323958775,280.37,4.2333,280.36,280.37,9.7776861,194.5578994,0.01
280.365,280.365,0.0356807934,280.37,4.2333,280.36,280.37,11.7260811,190.32456384,0.01
280.365,280.365,0.0383702211,280.37,4.2333,280.36,280.37,11.7260811,190.32456384,0.01
280.365,280.365,0.0405102099,280.37,4.2333,280.36,280.37,11.7260811,190.32456384,0.01
280.365,280.365,0.0421483239,280.37,4.2333,280.36,280.37,11.7260811,190.32456384,0.01
280.365,280.365,0.0433322492,280.37,17.063095,280.36,280.37,11.7260811,190.32456384,0.01
280.365,280.365,0.0441087541,280.37,17.063095,280.36,280.37,31.22897714,138.26146884,0.01
280.365,280.365,0.0445229317,280.37,17.063095,280.36,280.37,37.50997714,138.26146884,0.01
280.365,280.365,0.0446176677,280.37,0.099965,280.36,280.37,37.50997714,138.26146884,0.01
280.365,280.365,0.0444332871,280.37,0.099965,280.36,280.37,31.22897714,138.16150384,0.01
280.365,280.365,0.0440073408,280.37,0.099965,280.36,280.37,11.7260811,138.16150384,0.01
280.365,280.365,0.0433745003,280.37,0.099965,280.36,280.37,30.83523315,138.16150384,0.01
280.365,280.365,0.0425665364,280.37,0.099965,280.36,280.37,30.83523315,138.66150384,0.01
280.365,280.365,0.0416123604,280.37,0.099965,280.36,280.37,30.83523315,138.66150384,0.01
280.365,280.365,0.0405381112,280.37,0.099965,280.36,280.37,30.83523315,138.66150384,0.01
280.365,280.365,0.0393672759,280.37,0.099965,280.36,280.37,33.6790811,138.66150384,0.01
280.365,280.365,0.0381208319,280.37,0.099965,280.36,280.37,41.6790811,138.66150384,0.01
280.365,280.365,0.0368174041,280.37,0.099965,280.36,280.37,27.7260811,138.66150384,0.01
280.365,280.365,0.0354734291,280.37,67.26,280.36,280.37,27.7260811,138.66150384,0.01
280.365,280.365,0.0341033224,280.37,67.26,280.36,280.37,35.7260811,71.40150384,0.01
280.365,280.365,0.0327196436,280.36,5,280.36,280.37,35.7260811,71.40150384,0.01
280.365,280.365,0.0313332591,280.36,4.7776861,280.36,280.37,35.7260811,71.40150384,0.01
280.365,280.365,0.0299534972,280.36,1.948395,280.36,280.37,35.7260811,71.40150384,0.01
280.365,280.365,0.0285882966,280.36,8,280.36,280.37,35.7260811,71.40150384,0.01
280.365,280.315,0.0272443464,280.36,5.68729731,280.36,280.37,35.7260811,71.40150384,0.01
280.365,280.315,0.0259272165,280.36,5.68729731,280.36,280.37,37.35227716,71.40150384,0.01
280.365,280.315,0.0246414798,280.36,5.68729731,280.36,280.37,2.31270269,71.53304393,0.01
280.365,280.315,0.0233908242,280.36,5.68729731,280.36,280.37,2.31270269,91.53304393,0.01
280.365,280.265,0.0221781561,280.36,5.68729731,280.36,280.37,20.43,95.83304393,0.01
280.315,280.265,0.0174159509,280.36,5.68729731,280.31,280.32,0.10139071,5.93,0.01
280.315,280.265,0.0138727199,280.36,5.68729731,280.31,280.32,0.10139071,8.89336035,0.01
280.315,280.265,0.0112862729,280.31,0.10139071,280.31,280.32,0.10139071,8.89336035,0.01
280.315,280.265,0.0094441499,280.31,0.95860929,280.31,280.32,0.10139071,8.89336035,0.01
280.265,280.265,0.0045851447,280.31,0.95860929,280.26,280.27,0.01,74.26,0.01
280.265,280.265,0.0013384142,280.31,0.95860929,280.26,280.27,0.01,77.40483215,0.01
280.265,280.265,-0.0006693818,280.31,0.95860929,280.26,280.27,0.01,77.40483215,0.01
280.265,280.265,-0.0017387408,280.31,0.95860929,280.26,280.27,0.01,79.54483215,0.01
280.265,280.265,-0.0021102781,280.27,0.00355731,280.26,280.27,0.01,79.54483215,0.01
280.265,280.265,-0.0019755013,280.27,0.00355731,280.26,280.27,0.01,79.54127484,0.01
280.265,280.265,-0.0014857575,280.27,0.00355731,280.26,280.27,0.01,99.54127484,0.01
280.265,280.265,-0.0007596504,280.27,0.00355731,280.26,280.27,25.523,100.61127484,0.01
280.265,280.265,0.0001108196,280.27,0.00355731,280.26,280.27,0.01,99.54127484,0.01
280.265,280.265,0.001055182,280.27,0.00355731,280.26,280.27,0.01,99.54127484,0.01
280.265,280.265,0.0020203119,280.27,3.557e-05,280.26,280.27,0.01,99.54127484,0.01
280.265,280.265,0.0029669872,280.27,3.557e-05,280.26,280.27,0.01,99.54123927,0.01
280.265,280.265,0.003867061,280.27,4.83640712,280.26,280.27,0.01,99.54123927,0.01
280.265,280.265,0.0047011477,280.27,7.86019288,280.26,280.27,0.01,99.54123927,0.01
280.265,280.265,0.0054567328,280.27,7.86019288,280.26,280.27,0.01,86.84463927,0.01
280.265,280.255,0.0061266359,280.27,1.94549615,280.26,280.27,0.01,86.84463927,0.01
280.265,280.255,0.0067077644,280.27,1.94549615,280.26,280.27,0.01,98.43324119,0.01
280.265,280.255,0.0072001081,280.26,0.01,280.26,280.27,0.01,98.43324119,0.01
280.265,280.255,0.0076059319,280.25,0.54842685,280.26,280.27,0.01,98.43324119,0.01
280.265,280.255,0.0079291309,280.25,0.22292533,280.26,280.27,0.01,98.43324119,0.01
280.255,280.255,0.0074567712,280.25,0.22292533,280.25,280.26,7.22864782,0.9,0.01
280.255,280.255,0.0071479639,280.25,1.54338977,280.25,280.26,7.22864782,0.9,0.01
280.255,280.255,0.0069561901,280.25,1.54338977,280.25,280.26,5.68525805,21.85229421,0.01
280.255,280.255,0.0068451317,280.25,1.53505903,280.25,280.26,5.68525805,21.85229421,0.01
280.255,280.255,0.0067867311,280.25,1.53505903,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.255,0.0067595904,280.25,4.15019902,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.255,0.0067476547,280.25,23.964,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.255,0.0067391316,280.21,0.10139071,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.255,0.0067256069,280.16,2.735123,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.255,0.0067013226,280.15,0.05,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.255,0.0066625893,280.12,1.34803532,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.255,0.0066073109,280.11,0.10139071,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.255,0.0065346003,280.11,27.2919898,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.255,0.0064444709,280.1,3,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.13,0.006337591,280.1,1,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.13,0.0062150878,280.09,0.32982275,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.095,0.0060783944,280.25,0.00355756,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.095,0.0059291299,280.09,0.20571325,280.25,280.26,28.11419902,21.86871692,0.01
280.255,280.095,0.0057690072,280.09,1.56085874,280.25,280.26,28.11419902,21.86871692,0.01
280.13,280.095,-0.003374596,280.09,1.56085874,280.09,280.17,8.43914126,2.96336035,0.08
280.13,280.095,-0.0095827383,280.09,1.62042708,280.09,280.17,8.43914126,2.96336035,0.08
280.095,280.095,-0.0160248097,280.09,1.62042708,280.09,280.1,6.81871418,128.72914716,0.01
280.095,280.095,-0.0198951898,280.09,1.58791068,280.09,280.1,6.81871418,128.72914716,0.01
280.095,280.095,-0.021806026,280.09,1.76685536,280.09,280.1,6.81871418,128.72914716,0.01
280.095,280.095,-0.0222493096,280.09,1.76685536,280.09,280.1,3.46394814,183.74556987,0.01
280.095,280.095,-0.0216182807,280.09,1.76685536,280.09,280.1,3.46394814,183.74556987,0.01
280.095,280.095,-0.0202252228,280.09,1.76685536,280.09,280.1,3.46394814,183.74556987,0.01
280.095,280.095,-0.0183162389,280.09,1.76685536,280.09,280.1,3.46394814,183.74556987,0.01
280.095,280.095,-0.0160835014,280.1,7.118e-05,280.09,280.1,3.46394814,183.74556987,0.01
280.095,280.095,-0.0136753912,280.1,7.118e-05,280.09,280.1,3.46394814,183.74556987,0.01
280.095,280.095,-0.0112048764,280.1,7.118e-05,280.09,280.1,3.46394814,170.21140062,0.01
280.095,280.095,-0.0087564204,280.1,7.118e-05,280.09,280.1,3.46394814,183.74549869,0.01
280.095,280.04,-0.0063916673,280.09,3.46394814,280.09,280.1,3.46394814,183.74549869,0.01
280.095,280.035,-0.0041541081,280.05,16.53605186,280.09,280.1,3.46394814,183.74549869,0.01
280.095,280.035,-0.0020729006,280.05,8.41849078,280.09,280.1,3.46394814,183.74549869,0.01
280.095,280.035,-0.0001659878,280.04,0.397,280.09,280.1,3.46394814,183.74549869,0.01
280.095,280.035,0.0015573666,280.03,5,280.09,280.1,3.46394814,183.74549869,0.01
280.04,280.035,-0.000854194,280.03,5,280.03,280.05,0.47,1.1,0.02
280.035,280.035,-0.0025137328,280.03,5,280.03,280.04,1.61,122.95336035,0.01
280.035,280.025,-0.0032282068,280.03,5,280.03,280.04,1.61,122.96978306,0.01
280.035,280.025,-0.003249812,280.03,0.47,280.03,280.04,1.61,122.96978306,0.01
280.035,280.025,-0.0027784631,280.03,1.14,280.03,280.04,1.61,122.96978306,0.01
280.035,280.025,-0.0019713922,280.02,6.0349368,280.03,280.04,1.61,122.96978306,0.01
280.035,280.025,-0.0009511003,280.02,8.3489,280.03,280.04,1.61,122.96978306,0.01
280.025,280.025,-0.0005298814,280.02,8.3489,280.02,280.03,3.48203071,53.06409807,0.01
280.025,280.025,0.0001740262,280.02,8.3489,280.02,280.03,3.48203071,53.06409807,0.01
280.025,280.025,0.0010546063,280.02,8.3489,280.02,280.03,3.48203071,53.06409807,0.01
280.025,280.025,0.0020304632,280.02,3.47203071,280.02,280.03,3.48203071,53.06409807,0.01
280.025,280.025,0.0030400499,280.02,0.01,280.02,280.03,3.48203071,53.06409807,0.01
280.025,280.025,0.0040377414,280.01,0.10154192,280.02,280.03,3.48203071,53.06409807,0.01
280.025,280.025,0.0049906086,280,0.25,280.02,280.03,3.48203071,53.06409807,0.01
280.025,280.025,0.0058757768,280,0.09,280.02,280.03,3.48203071,53.06409807,0.01
280.025,280.005,0.0066782678,280,0.1,280.02,280.03,3.48203071,53.06409807,0.01
280.025,280.005,0.0073892435,280,0.97642737,280.02,280.03,3.48203071,53.06409807,0.01
280.025,280.005,0.0080045822,280,10,280.02,280.03,3.48203071,53.06409807,0.01
280.025,280.005,0.0085237277,280,6,280.02,280.03,3.48203071,53.06409807,0.01
280.025,280.005,0.0089487657,280,10.54227731,280.02,280.03,3.48203071,53.06409807,0.01
280.005,280.005,0.0078477879,280,10.54227731,280,280.01,208.18099247,56.22145842,0.01
280.005,280.005,0.0071328583,280,10.54227731,280,280.01,208.18099247,371.28708203,0.01
280.005,280.005,0.0067048262,280,10.54227731,280,280.01,208.18099247,371.28708203,0.01
280.005,280.005,0.0064851107,280,10.54227731,280,280.01,208.18099247,371.30350474,0.01
280.005,280.005,0.0064119056,280,10.54227731,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.006437038,280.01,0.334381,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0065233733,280.01,2.194024,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0066426756,280.01,18.645362,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0067738471,280.01,0.086037,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0069014829,280.01,0.222422,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0070146878,280.01,0.675023,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0071061111,280.01,1.295067,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.00717116,280.01,6.5347,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0072073639,280.01,0.193724,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0072138595,280.01,2.171551,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0071909787,280.01,0.275688,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0071399192,280.01,0.319689,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0070624825,280.01,0.183831,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0069608691,280.01,0.462501,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0068375178,280.01,0.928574,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0066949824,280.01,0.361426,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0065358383,280.01,2.947863,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0063626127,280.01,0.01549735,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0061777346,280.01,0.92396365,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0059834989,280.01,0.436905,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.005782044,280.01,0.123707,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0055753377,280.01,3.35542435,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0053651704,280.01,4.40279565,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0051531549,280.01,1.834411,280,280.01,208.18099247,406.38519256,0.01
280.005,280.005,0.0049407286,280.01,1.834411,280,280.01,208.18099247,359.83902056,0.01
280.005,280.005,0.0047291606,280.01,1.834411,280,280.01,208.18099247,359.83902056,0.01
280.005,280.005,0.0045195593,280.01,1.834411,280,280.01,208.18099247,355.45549856,0.01
280.005,280.005,0.0043128823,280,55,280,280.01,208.18099247,355.45549856,0.01
280.005,280.005,0.0041099474,280,55,280,280.01,153.18099247,490.18422787,0.01
280.005,280.005,0.0039114426,280,55,280,280.01,153.18099247,492.39966896,0.01
280.005,280.005,0.0037179384,280,55,280,280.01,153.18099247,382.05446165,0.01
280.005,280.005,0.0035298976,280,13.46621872,280,280.01,153.18099247,382.05446165,0.01
280.005,280.005,0.0033476869,280,1.64,280,280.01,153.18099247,382.05446165,0.01
280.005,280.005,0.003171586,280,1.64,280,280.01,138.07477375,382.05446165,0.01
280.005,280.005,0.0030017984,280.01,0.0017803,280,280.01,138.07477375,382.05446165,0.01
280.005,280.005,0.0028384591,280.01,3.5600000000000005e-05,280,280.01,138.07477375,382.05446165,0.01
280.005,280.005,0.0026816441,280.01,3.5600000000000005e-05,280,280.01,301.07477375,382.05264575,0.01
280.005,280.005,0.0025313774,280.01,3.5600000000000005e-05,280,280.01,301.07477375,392.9063304,0.01
280.005,280.005,0.002387638,280.01,3.5600000000000005e-05,280,280.01,301.07477375,428.2898524,0.01
280.005,280.005,0.0022503668,280.01,0.16504909,280,280.01,301.07477375,428.2898524,0.01
280.005,280.005,0.0021194723,280.01,8.93025091,280,280.01,301.07477375,428.2898524,0.01
280.005,280.005,0.0019948354,280.01,8.93025091,280,280.01,301.07477375,414.8110304,0.01
280.005,280.005,0.0018763146,280.01,8.93025091,280,280.01,301.07477375,401.27874823,0.01
280.005,280.005,0.0017637501,280,0.01,280,280.01,301.07477375,401.27874823,0.01
280.005,280.005,0.0016569674,280,0.01,280,280.01,301.07477375,401.27874823,0.01
280.005,280.005,0.0015557806,280,0.01,280,280.01,301.05477375,394.8110304,0.01
280.005,280.005,0.0014599955,280,0.01,280,280.01,301.05477375,394.8110304,0.01
280.005,280.005,0.0013694117,280.01,17.16257605,280,280.01,301.05477375,394.8110304,0.01
280.005,280.005,0.0012838255,280.01,17.16257605,280,280.01,301.04477375,377.64845435,0.01
280.005,280.005,0.001203031,280.01,17.16257605,280,280.01,301.04477375,93.22422879,0.01
280.005,280.005,0.0011268225,280.01,0.00356061,280,280.01,301.04477375,93.22422879,0.01
280.005,280.005,0.0010549952,280.01,0.00356061,280,280.01,301.04477375,106.85833194,0.01
280.005,280.005,0.0009873469,280,80.8700766,280,280.01,301.04477375,106.85833194,0.01
280.005,280.005,0.0009236787,280,0.1,280,280.01,301.04477375,106.85833194,0.01
280.005,280.005,0.000863796,280,3.57144,280,280.01,301.04477375,106.85833194,0.01
280.005,280.005,0.0008075089,280,9.6479,280,280.01,301.04477375,106.85833194,0.01
280.005,280.005,0.000754633,280,0.5,280,280.01,301.04477375,106.85833194,0.01
280.005,280.005,0.0007049896,280,17.85,280,280.01,301.04477375,106.85833194,0.01
280.005,280.005,0.0006584063,280,5,280,280.01,301.04477375,106.85833194,0.01
280.005,280.005,0.0006147168,280,0.50535715,280,280.01,301.04477375,106.85833194,0.01
280.005,280.005,0.0005737613,280,20,280,280.01,301.04477375,106.85833194,0.01
280.005,280.005,0.0005353867,280,146.37945181,280,280.01,301.04477375,106.85833194,0.01
280.005,280.005,0.0004994463,280,146.37945181,280,280.01,16.62054819,106.85833194,0.01
280.005,280.005,0.0004657999,280,14.83336584,280,280.01,16.62054819,106.85833194,0.01
280.005,279.905,0.000434314,280,14.83336584,280,280.01,1.78718235,113.32604977,0.01
280.005,279.905,0.0004048611,280,1.78718235,280,280.01,1.78718235,113.32604977,0.01
280.005,279.905,0.0003773202,279.91,0.10154192,280,280.01,1.78718235,113.32604977,0.01
280.005,279.905,0.0003515764,279.9,0.11127573,280,280.01,1.78718235,113.32604977,0.01
280.005,279.905,0.0003275205,279.9,5,280,280.01,1.78718235,113.32604977,0.01
279.905,279.905,-0.0068744381,279.9,5,279.9,279.91,10.88872427,151.16922417,0.01
279.905,279.905,-0.0117206108,279.9,5,279.9,279.91,10.88872427,151.98866627,0.01
279.905,279.905,-0.01473766,279.9,5,279.9,279.91,34.88872427,147.60514427,0.01
279.905,279.905,-0.0163518771,279.9,5,279.9,279.91,34.88872427,172.03866627,0.01
279.905,279.905,-0.0169067752,279.9,3.19554158,279.9,279.91,34.88872427,172.03866627,0.01
279.905,279.905,-0.0166777445,279.9,3.19554158,279.9,279.91,39.69318269,147.65514427,0.01
279.905,279.88,-0.0158842456,279.9,7.69318269,279.9,279.91,39.69318269,147.65514427,0.01
279.905,279.875,-0.0146999423,279.9,8,279.9,279.91,39.69318269,147.65514427,0.01
279.905,279.875,-0.0132611093,279.9,5.04055831,279.9,279.91,39.69318269,147.65514427,0.01
279.905,279.875,-0.0116735994,279.9,5.04055831,279.9,279.91,18.95944169,167.82514427,0.01
279.905,279.875,-0.0100186056,279.9,5.04055831,279.9,279.91,18.95944169,172.20866627,0.01
279.88,279.875,-0.0101522904,279.9,5.04055831,279.87,279.89,1,1.12371041,0.02
279.875,279.875,-0.0100954903,279.9,5.04055831,279.87,279.88,1,148.89228217,0.01
279.875,279.875,-0.0095357072,279.9,5.04055831,279.87,279.88,1,168.89228217,0.01
279.875,279.875,-0.0086282516,279.87,0.10109562,279.87,279.88,1,168.89228217,0.01
279.875,279.875,-0.0074947654,279.87,0.89890438,279.87,279.88,1,168.89228217,0.01
279.875,279.875,-0.0062295259,279.81,0.10154192,279.87,279.88,1,168.89228217,0.01
279.875,279.875,-0.0049046565,279.71,0.10200997,279.87,279.88,1,168.89228217,0.01
279.875,279.875,-0.0035744262,279.63,0.4505,279.87,279.88,1,168.89228217,0.01
279.875,279.875,-0.0022787883,279.61,0.10200997,279.87,279.88,1,168.89228217,0.01
279.875,279.57,-0.0010462879,279.51,0.10200997,279.87,279.88,1,168.89228217,0.01
279.875,279.57,0.0001035571,279.41,0.10200997,279.87,279.88,1,168.89228217,0.01
279.875,279.57,0.0011583114,279.33,0.08940882,279.87,279.88,1,168.89228217,0.01
279.875,279.335,0.0021110383,279.87,1.49,279.87,279.88,1,168.89228217,0.01
279.875,279.335,0.0029590169,279.88,18.2465,279.87,279.88,1,168.89228217,0.01
279.57,279.335,-0.0181947316,279.88,18.2465,279.33,279.81,0.64658921,1.12371041,0.48
279.57,279.335,-0.0322693563,279.33,0.64658921,279.33,279.81,0.64658921,1.12371041,0.48
279.57,279.335,-0.0408664123,279.33,21.36059285,279.33,279.81,0.64658921,1.12371041,0.48
279.335,279.335,-0.0621519814,279.33,21.36059285,279.33,279.34,117.12940715,1.7535,0.01
279.335,279.335,-0.074762758,279.33,21.36059285,279.33,279.34,133.12940715,1.7535,0.01
279.335,279.335,-0.0807690989,279.33,21.36059285,279.33,279.34,32,151.077022,0.01
279.335,279.335,-0.081834766,279.33,21.36059285,279.33,279.34,32,146.6935,0.01
279.335,279.335,-0.0792893615,279.33,8,279.33,279.34,32,146.6935,0.01
279.335,279.335,-0.0741885512,279.33,8,279.33,279.34,32,146.6935,0.01
279.335,279.335,-0.0673640677,279.33,6.99992945,279.33,279.34,32,146.6935,0.01
279.335,279.335,-0.0594651668,279.33,6.99992945,279.33,279.34,9.00007055,152.40186158,0.01
279.335,279.335,-0.0509929419,279.33,6.99992945,279.33,279.34,17.00007055,152.40186158,0.01
279.335,279.335,-0.0423286774,279.33,6.99992945,279.33,279.34,17.00007055,152.40186158,0.01
279.335,279.335,-0.033757229,279.33,6.99992945,279.33,279.34,25.00007055,148.01833958,0.01
279.335,279.335,-0.0254862631,279.33,1.00007055,279.33,279.34,25.00007055,148.01833958,0.01
279.335,279.335,-0.0176620484,279.33,2.49992945,279.33,279.34,25.00007055,148.01833958,0.01
279.335,279.335,-0.0103823846,279.33,2.49992945,279.33,279.34,21.50007055,148.01833958,0.01
279.335,279.335,-0.0037071527,279.33,2.49992945,279.33,279.34,21.50007055,152.40186158,0.01
279.335,279.335,0.002333103,279.33,5.50007055,279.33,279.34,21.50007055,152.40186158,0.01
279.335,279.315,0.0077302228,279.33,8,279.33,279.34,21.50007055,152.40186158,0.01
279.335,279.315,0.0124928241,279.33,4.49992945,279.33,279.34,21.50007055,152.40186158,0.01
279.335,279.315,0.0166418027,279.33,4.49992945,279.33,279.34,3.50007055,160.40587636,0.01
279.335,279.315,0.0202067446,279.34,3.569e-05,279.33,279.34,3.50007055,160.40587636,0.01
279.335,279.315,0.0232230849,279.34,3.569e-05,279.33,279.34,11.50007055,159.08100109,0.01
279.315,279.315,0.0242939803,279.34,3.569e-05,279.31,279.32,0.10200997,139.06817468,0.01
279.315,279.315,0.0253671288,279.31,0.10200997,279.31,279.32,0.10200997,139.06817468,0.01
279.315,279.315,0.0263787145,279.21,0.10200997,279.31,279.32,0.10200997,139.06817468,0.01
279.315,279.315,0.0272845509,279.19,0.328357,279.31,279.32,0.10200997,139.06817468,0.01
279.315,279.105,0.0280558227,279.17,5.714,279.31,279.32,0.10200997,139.06817468,0.01
279.315,279.105,0.0286756265,279.11,0.10200997,279.31,279.32,0.10200997,139.06817468,0.01
279.315,279.105,0.0291361699,279.1,1,279.31,279.32,0.10200997,139.06817468,0.01
279.315,279.025,0.0294365153,279.1,2.65161309,279.31,279.32,0.10200997,139.06817468,0.01
279.315,279.015,0.029580771,279.1,0.0522,279.31,279.32,0.10200997,139.06817468,0.01
279.105,279.015,0.014499727,279.1,0.0522,279.1,279.11,0.29618691,143.63455878,0.01
279.105,279.015,0.0042245125,279.11,1.0533,279.1,279.11,0.29618691,143.63455878,0.01
279.105,279.015,-0.0023389202,279.1,0.29618691,279.1,279.11,0.29618691,143.63455878,0.01
279.025,279.015,-0.0118165638,279.1,0.29618691,279.01,279.04,0.10200997,1.12371041,0.03
279.015,279.015,-0.0180075719,279.1,0.29618691,279.01,279.02,0.10200997,124.94,0.01
279.015,279.005,-0.0209450627,279.02,4.383522,279.01,279.02,0.10200997,124.94,0.01
279.015,279.005,-0.0214708056,279.02,6.430278,279.01,279.02,0.10200997,124.94,0.01
279.015,279.005,-0.0202547132,279.02,6.430278,279.01,279.02,0.10200997,131.59487468,0.01
279.015,279.005,-0.0178261253,279.02,6.430278,279.01,279.02,0.10200997,131.60773678,0.01
279.015,279.005,-0.0145997514,279.01,0.10200997,279.01,279.02,0.10200997,131.60773678,0.01
279.005,279.005,-0.0116150967,279.01,0.10200997,279,279.01,2.92043,0.96799003,0.01
279.005,279.005,-0.0081649366,279,0.17043,279,279.01,2.92043,0.96799003,0.01
279.005,279.005,-0.0044873213,279,0.07957,279,279.01,2.92043,0.96799003,0.01
279.005,278.94,-0.0007615556,279,2.92043,279,279.01,2.92043,0.96799003,0.01
279.005,278.895,0.0028801453,279,2.07240232,279,279.01,2.92043,0.96799003,0.01
279.005,278.895,0.0063430852,278.97,0.403,279,279.01,2.92043,0.96799003,0.01
279.005,278.895,0.0095622487,278.91,0.10200997,279,279.01,2.92043,0.96799003,0.01
279.005,278.895,0.0124959016,278.89,2.50215771,279,279.01,2.92043,0.96799003,0.01
278.94,278.895,0.0104537166,278.89,2.50215771,278.89,278.99,2.49784229,1.12371041,0.1
278.895,278.895,0.0063920759,278.89,2.50215771,278.89,278.9,2.49784229,162.04773411,0.01
278.895,278.895,0.0042595472,278.89,2.50215771,278.89,278.9,2.49784229,162.04773411,0.01
278.895,278.895,0.0035504821,278.89,2.50215771,278.89,278.9,2.49784229,162.04773411,0.01
278.895,278.895,0.0038637205,278.89,2.50215771,278.89,278.9,2.49784229,162.04773411,0.01
278.895,278.895,0.0048834159,278.89,2.50215771,278.89,278.9,2.49784229,162.04773411,0.01
278.895,278.895,0.0063631515,278.89,2.50215771,278.89,278.9,2.49784229,162.04773411,0.01
278.895,278.895,0.0081128065,278.89,0.75,278.89,278.9,2.49784229,162.04773411,0.01
278.895,278.895,0.0099877143,278.89,0.75,278.89,278.9,1.74784229,162.04773411,0.01
278.895,278.895,0.0118797333,278.89,0.75,278.89,278.9,1.74784229,162.04773411,0.01
278.895,278.895,0.0137099077,278.89,0.75,278.89,278.9,1.74784229,162.04773411,0.01
278.895,278.895,0.0154224511,278.89,0.75,278.89,278.9,1.74784229,162.04773411,0.01
278.895,278.895,0.0169798288,278.9,0.00357479,278.89,278.9,1.74784229,162.04773411,0.01
278.895,278.895,0.0183587506,278.89,1.74784229,278.89,278.9,1.74784229,162.04773411,0.01
278.895,278.895,0.0195469166,278.81,0.10200997,278.89,278.9,1.74784229,162.04773411,0.01
278.895,278.895,0.0205403866,278.74,0.0155499,278.89,278.9,1.74784229,162.04773411,0.01
278.895,278.895,0.0213414627,278.71,0.10200997,278.89,278.9,1.74784229,162.04773411,0.01
278.895,278.895,0.0219569942,278.7,0.538213,278.89,278.9,1.74784229,162.04773411,0.01
278.895,278.895,0.02239703,278.68,0.74536405,278.89,278.9,1.74784229,162.04773411,0.01
278.895,278.895,0.0226737539,278.61,0.10200997,278.89,278.9,1.74784229,162.04773411,0.01
278.895,278.895,0.0228006532,278.51,0.10200997,278.89,278.9,1.74784229,162.04773411,0.01
