datetime,open,high,low,close,RNN
2018-04-15 07:43:16.931097,8355.78,8326.16,8313.6,8344.96,
2018-04-15 07:43:23.674200,8358.45,8326.16,8313.74,8344.96,
2018-04-15 07:43:30.434329,8358.08,8326.16,8312.55,8344.96,
2018-04-15 07:43:37.196519,8358.08,8326.16,8313.25,8344.96,
2018-04-15 07:43:44.018480,8357.75,8326.17,8309.9,8344.96,
2018-04-15 07:43:50.880630,8358.1,8326.17,8314.54,8344.96,
2018-04-15 07:43:57.716019,8358.1,8326.16,8313.24,8344.96,
2018-04-15 07:44:04.462873,8359.35,8326.16,8311.07,8344.39,
2018-04-15 07:44:11.267131,8358.93,8326.17,8313.15,8344.96,
2018-04-15 07:44:18.152219,8358.93,8326.17,8313.15,8344.96,
2018-04-15 07:44:24.917166,8359.43,8326.16,8313.15,8344.96,
2018-04-15 07:44:31.699154,8359.43,8326.16,8313.15,8344.96,
2018-04-15 07:44:38.489625,8359.43,8326.17,8313.15,8344.96,
2018-04-15 07:44:45.799289,8358.45,8326.17,8309.37,8342.68,
2018-04-15 07:44:52.567501,8356.42,8326.17,8309.33,8342.64,
2018-04-15 07:44:59.389105,8355.23,8326.17,8309.33,8342.64,
2018-04-15 07:45:06.466350,8355.23,8326.16,8308.26,8341.57,
2018-04-15 07:45:13.221027,8354.13,8326.16,8308.26,8341.57,
2018-04-15 07:45:20.075102,8354.31,8326.17,8308.26,8341.57,
2018-04-15 07:45:26.884479,8354.31,8326.17,8308.26,8341.57,
2018-04-15 07:45:33.706547,8354.13,8326.16,8308.26,8341.57,
2018-04-15 07:45:40.666910,8354.24,8326.16,8308.36,8341.67,
2018-04-15 07:45:47.411999,8354.24,8326.16,8308.29,8341.6,
2018-04-15 07:45:54.248252,8353.99,8326.16,8308.46,8341.77,
2018-04-15 07:46:02.023696,8354.53,8326.16,8308.76,8342.07,
2018-04-15 07:46:08.843843,8354.53,8326.16,8311.3,8344.62,
2018-04-15 07:46:15.650743,8356.35,8326.16,8311.3,8344.62,
2018-04-15 07:46:22.470077,8357.37,8326.16,8311.32,8344.64,
2018-04-15 07:46:29.425234,8357.37,8326.16,8311.56,8344.89,
2018-04-15 07:46:36.231419,8357.26,8326.16,8311.56,8344.89,
2018-04-15 07:46:43.076308,8357.78,8326.17,8311.56,8344.89,
2018-04-15 07:46:49.920920,8357.78,8326.17,8311.56,8344.89,
2018-04-15 07:46:56.719434,8359.37,8326.17,8311.56,8344.89,
2018-04-15 07:47:03.521228,8360.24,8326.17,8311.56,8344.89,
2018-04-15 07:47:10.284807,8360.24,8326.17,8311.56,8344.89,
2018-04-15 07:47:17.168985,8358.83,8326.17,8314.81,8348.14,
2018-04-15 07:47:24.008903,8359.42,8326.17,8315.68,8349.02,
2018-04-15 07:47:30.805362,8360.01,8326.17,8315.6,8348.93,
2018-04-15 07:47:37.679570,8360.01,8326.16,8315.73,8349.07,
2018-04-15 07:47:44.540003,8359.8,8326.16,8315.78,8349.12,
2018-04-15 07:47:51.309143,8359.73,8326.17,8315.78,8349.07,
2018-04-15 07:47:58.076786,8359.73,8326.17,8314.65,8347.99,
2018-04-15 07:48:04.956814,8360.67,8326.16,8314.65,8347.99,
2018-04-15 07:48:11.775912,8360.51,8326.16,8314.65,8347.99,
2018-04-15 07:48:18.529612,8360.51,8326.16,8314.65,8347.99,
2018-04-15 07:48:25.401855,8360.32,8326.16,8314.65,8347.99,
2018-04-15 07:48:32.191068,8360.38,8326.16,8314.85,8352.6,
2018-04-15 07:48:38.988293,8360.38,8326.16,8314.85,8352.6,
2018-04-15 07:48:45.753318,8360.46,8326.16,8316.34,8352.6,
2018-04-15 07:48:52.639790,8360.72,8326.16,8316.34,8352.6,
2018-04-15 07:48:59.501491,8360.72,8326.16,8316.34,8352.6,
2018-04-15 07:49:06.282638,8359.43,8326.16,8316.59,8352.6,
2018-04-15 07:49:13.114759,8359.34,8326.17,8316.59,8352.6,
2018-04-15 07:49:19.901926,8359.34,8326.17,8318.51,8352.6,
2018-04-15 07:49:26.692025,8360.19,8330,8318.51,8351.86,
2018-04-15 07:49:33.501149,8360.62,8330,8318.51,8351.86,
2018-04-15 07:49:40.769517,8362.19,8330,8318.51,8351.86,
2018-04-15 07:49:47.580475,8362.19,8330,8318.51,8351.86,
2018-04-15 07:49:54.404369,8362.21,8329.99,8318.54,8351.89,
2018-04-15 07:50:01.234504,8361.67,8329.99,8318.8,8352.15,
2018-04-15 07:50:08.058968,8361.67,8329.99,8318.8,8352.15,
2018-04-15 07:50:14.842127,8362.26,8329.99,8320.2,8353.56,
2018-04-15 07:50:21.720611,8362.88,8330,8320.2,8353.56,
2018-04-15 07:50:28.539372,8362.88,8330,8320.36,8353.71,
2018-04-15 07:50:35.409506,8362.59,8330,8320.38,8353.74,
2018-04-15 07:50:42.297630,8362.95,8330,8322.89,8356.25,
2018-04-15 07:50:49.470336,8362.95,8330.09,8323.15,8356.51,
2018-04-15 07:50:56.721609,8361.92,8330.09,8323.14,8356.51,
2018-04-15 07:51:03.516902,8362.71,8330.09,8323.16,8356.53,
2018-04-15 07:51:10.388590,8362.71,8330.09,8323.17,8356.54,
2018-04-15 07:51:17.105483,8361.89,8330.1,8319.05,8352.41,
2018-04-15 07:51:23.949662,8362.74,8330.1,8319.05,8352.41,
2018-04-15 07:51:30.717286,8362.74,8330.09,8319.05,8352.41,
2018-04-15 07:51:37.572327,8362.19,8330.09,8319.03,8352.38,
2018-04-15 07:51:44.338532,8363.41,8330.09,8319.03,8352.38,
2018-04-15 07:51:51.171982,8363.41,8330.09,8323.73,8357.1,
2018-04-15 07:51:57.971942,8363.23,8338.89,8323.63,8357,
2018-04-15 07:52:04.738420,8363.53,8338.89,8323.53,8356.9,
2018-04-15 07:52:11.558110,8363.53,8338.99,8323.53,8356.9,
2018-04-15 07:52:18.348126,8364.32,8338.99,8323.53,8356.9,
2018-04-15 07:52:25.084392,8364.36,8339,8323.49,8356.86,
2018-04-15 07:52:31.915489,8364.36,8339,8323.49,8356.86,
2018-04-15 07:52:38.825435,8365.72,8339,8323.54,8356.91,
2018-04-15 07:52:45.618074,8365.98,8339,8323.58,8356.95,
2018-04-15 07:52:52.420389,8365.98,8338.99,8323.33,8356.7,
2018-04-15 07:52:59.232048,8366.49,8338.99,8323.47,8356.84,
2018-04-15 07:53:06.704375,8367.2,8339,8323.76,8357.14,
2018-04-15 07:53:13.450691,8367.67,8338.99,8325.03,8358.41,
2018-04-15 07:53:20.240158,8367.67,8338.99,8325.06,8358.44,
2018-04-15 07:53:27.087278,8368.05,8338.99,8324.8,8358.18,
2018-04-15 07:53:33.857771,8368.47,8338.99,8324.25,8357.63,
2018-04-15 07:53:40.646801,8368.47,8339,8324.25,8357.63,
2018-04-15 07:53:47.903825,8367.3,8339,8324.25,8357.63,
2018-04-15 07:53:54.735035,8367.35,8339,8323.88,8357.25,
2018-04-15 07:54:01.724612,8367.35,8339,8323.46,8356.85,
2018-04-15 07:54:08.542130,8368.19,8339,8322.93,8356.29,
2018-04-15 07:54:15.335766,8364.12,8339,8322.98,8356.34,
2018-04-15 07:54:22.103651,8364.12,8339,8322.14,8355.51,
2018-04-15 07:54:28.936507,8361.62,8339,8322.49,8355.85,
2018-04-15 07:54:35.692372,8363.06,8339,8318.73,8352.08,
2018-04-15 07:54:42.504098,8363.06,8339,8318.73,8352.08,
2018-04-15 07:54:49.345548,8363.05,8339,8318.73,8352.08,
2018-04-15 07:54:56.142317,8362.91,8339,8317.47,8350.82,
2018-04-15 07:55:02.891704,8362.91,8339,8317.48,8350.83,
2018-04-15 07:55:09.714786,8363.26,8339,8316.54,8349.88,
2018-04-15 07:55:16.518313,8363.01,8339,8316.29,8349.63,
2018-04-15 07:55:23.372859,8363.01,8339,8316.29,8349.63,
2018-04-15 07:55:30.131590,8362.86,8339,8316.29,8349.63,
2018-04-15 07:55:37.366883,8362.95,8339,8316.29,8349.63,
2018-04-15 07:55:44.229947,8362.95,8338.99,8316.29,8349.63,
2018-04-15 07:55:51.036277,8362.13,8338.99,8316.29,8349.63,
2018-04-15 07:55:57.850567,8362.1,8338.99,8317.01,8350.35,
2018-04-15 07:56:04.849337,8363.05,8338.99,8316.26,8349.6,
2018-04-15 07:56:11.801362,8363.05,8338.99,8316.26,8349.6,
2018-04-15 07:56:18.722176,8362.01,8338.99,8317.23,8350.58,
2018-04-15 07:56:25.622118,8361.9,8338.99,8316.27,8349.61,
2018-04-15 07:56:32.629561,8361.9,8338.99,8315.18,8348.51,
2018-04-15 07:56:39.527920,8361.34,8335.01,8315.16,8348.49,
2018-04-15 07:56:46.357636,8361.35,8335.01,8315.13,8348.46,
2018-04-15 07:56:53.331488,8361.35,8329.99,8315.1,8348.44,
2018-04-15 07:57:00.128225,8360.14,8329.99,8315.1,8348.44,
2018-04-15 07:57:07.097020,8359.36,8330,8315.15,8348.49,
2018-04-15 07:57:14.049700,8359.36,8330,8315.15,8348.49,
2018-04-15 07:57:20.928713,8359.25,8330,8315.15,8348.49,
2018-04-15 07:57:27.739242,8359.75,8330,8315.88,8349.22,
2018-04-15 07:57:34.570551,8359.75,8330,8316.36,8349.7,
2018-04-15 07:57:41.404133,8360.14,8330,8316.36,8349.7,
2018-04-15 07:57:48.226202,8360.51,8330,8318.06,8351.4,
2018-04-15 07:57:55.139278,8360.51,8330,8311.57,8349.98,
2018-04-15 07:58:02.315773,8361.15,8330.01,8319.59,8352.94,
2018-04-15 07:58:09.170610,8361.58,8330.01,8319.59,8352.94,
2018-04-15 07:58:16.024900,8363.17,8330.01,8319.59,8352.94,
2018-04-15 07:58:22.918926,8363.17,8330.01,8319.59,8352.94,
2018-04-15 07:58:29.741582,8364.27,8330.01,8319.63,8352.98,
2018-04-15 07:58:36.606097,8364.08,8330.01,8320.03,8353.39,
2018-04-15 07:58:43.518260,8364.08,8330.01,8320.14,8353.49,
2018-04-15 07:58:50.393963,8364.8,8330.01,8321.41,8354.77,
2018-04-15 07:58:57.191166,8364.02,8330.01,8321.44,8354.8,
2018-04-15 07:59:04.039158,8364.02,8330.01,8321.35,8354.71,
2018-04-15 07:59:10.865228,8363.42,8330,8321.35,8354.71,
2018-04-15 07:59:17.801362,8364.12,8330,8321.32,8354.68,
2018-04-15 07:59:24.701144,8364.12,8330.01,8321.32,8354.68,
2018-04-15 07:59:31.561765,8363.92,8330.01,8321.41,8354.77,
2018-04-15 07:59:38.394469,8363.53,8330.01,8321.97,8355.34,
2018-04-15 07:59:45.235718,8363.53,8330.01,8321.97,8355.34,
2018-04-15 07:59:52.091009,8364.77,8335,8321.97,8355.34,
2018-04-15 07:59:58.940120,8365.12,8335,8321.97,8355.34,
2018-04-15 08:00:05.784694,8365.12,8334.99,8321.97,8355.34,
2018-04-15 08:00:12.590170,8363.79,8334.99,8321.97,8355.34,
2018-04-15 08:00:19.405968,8365.04,8335,8321.97,8355.34,
2018-04-15 08:00:26.186012,8365.04,8335,8321.97,8355.34,
2018-04-15 08:00:32.995048,8364.22,8335,8321.97,8355.34,
2018-04-15 08:00:39.822199,8363.92,8335,8321.98,8355.34,
2018-04-15 08:00:46.616901,8363.92,8335,8321.41,8354.77,
2018-04-15 08:00:53.625317,8361.92,8335,8319.77,8353.13,
2018-04-15 08:01:00.427833,8360.62,8334.99,8317.42,8350.76,
2018-04-15 08:01:07.330439,8360.36,8334.99,8317.91,8351.26,
2018-04-15 08:01:14.136528,8360.36,8335,8316.5,8349.84,
2018-04-15 08:01:20.901846,8360.13,8335,8317.25,8350.59,
2018-04-15 08:01:27.719521,8360.94,8335,8316.5,8349.84,
2018-04-15 08:01:34.601089,8360.94,8335,8316.71,8350.05,
2018-04-15 08:01:41.493364,8360.24,8334.99,8317.38,8350.73,
2018-04-15 08:01:48.944030,8360.4,8334.99,8317.26,8350.61,
2018-04-15 08:01:55.785100,8360.4,8331.05,8317.02,8350.36,
2018-04-15 08:02:02.574735,8359.83,8331.05,8317.1,8350.36,
2018-04-15 08:02:09.355170,8359.86,8331.05,8317.1,8350.44,
2018-04-15 08:02:16.116681,8359.86,8331.05,8317.61,8350.95,
2018-04-15 08:02:22.970274,8360.5,8332.32,8318.99,8352.34,
2018-04-15 08:02:29.843318,8360.64,8332.32,8319.72,8353.08,
2018-04-15 08:02:36.766908,8360.64,8332.32,8319.72,8353.08,
2018-04-15 08:02:43.606839,8360.76,8332.32,8319.72,8353.08,
2018-04-15 08:02:50.388659,8360.79,8332.32,8319.72,8353.08,
2018-04-15 08:02:57.355492,8360.79,8332.32,8319.72,8353.08,
2018-04-15 08:03:04.191859,8360.79,8332.32,8319.72,8353.08,
2018-04-15 08:03:12.032499,8361.5,8332.32,8319.72,8353.08,
2018-04-15 08:03:18.918441,8361.71,8332.32,8319.72,8353.08,
2018-04-15 08:03:25.785589,8361.71,8332.32,8319.72,8353.08,
2018-04-15 08:03:32.615986,8362.4,8332.32,8319.72,8353.08,
2018-04-15 08:03:39.498484,8362.06,8332.32,8319.72,8353.08,
2018-04-15 08:03:46.320109,8362.06,8332.31,8319.72,8353.08,
2018-04-15 08:03:53.286599,8362.59,8332.31,8319.72,8353.08,
2018-04-15 08:04:00.067955,8361.92,8332.31,8319.72,8353.08,
2018-04-15 08:04:06.932365,8361.92,8332.31,8319.72,8353.08,
2018-04-15 08:04:13.867397,8361,8332.32,8319.72,8353.08,
2018-04-15 08:04:20.754427,8361.92,8332.32,8319.73,8353.09,
2018-04-15 08:04:27.537245,8361.92,8332.32,8319.73,8353.09,
2018-04-15 08:04:34.419792,8361.5,8332.32,8319.73,8353.09,
2018-04-15 08:04:41.288062,8361.72,8332.31,8319.48,8352.84,
2018-04-15 08:04:48.136734,8361.61,8332.31,8319.48,8352.84,
2018-04-15 08:04:55.035043,8361.61,8332.32,8319.48,8352.84,
2018-04-15 08:05:02.272865,8360.43,8332.32,8318.75,8352.1,
2018-04-15 08:05:09.222809,8359.65,8332.32,8318.98,8352.33,
2018-04-15 08:05:16.051122,8359.65,8332.32,8317.57,8350.92,
2018-04-15 08:05:22.967029,8359.84,8330,8317.32,8350.67,
2018-04-15 08:05:29.834967,8359.38,8330,8317.07,8350.42,
2018-04-15 08:05:36.703289,8359.38,8330.01,8317.08,8350.43,
2018-04-15 08:05:43.525500,8359.25,8330.01,8317.08,8350.43,
2018-04-15 08:05:50.384495,8360.08,8330,8317.08,8350.43,
2018-04-15 08:05:57.170758,8360.08,8330,8317.08,8350.43,
2018-04-15 08:06:03.950669,8360.01,8330.01,8317.09,8350.43,
2018-04-15 08:06:10.805974,8359.02,8330.01,8317.09,8350.43,
2018-04-15 08:06:17.744303,8359.02,8330.01,8316.84,8350.19,
2018-04-15 08:06:24.586306,8359.47,8330.01,8316.84,8350.19,
2018-04-15 08:06:31.442687,8358.89,8330.01,8316.84,8350.19,
2018-04-15 08:06:38.331934,8358.89,8330.01,8316.84,8350.19,
2018-04-15 08:06:45.210398,8358.84,8330.01,8316.37,8349.71,
2018-04-15 08:06:52.117988,8357.87,8329.1,8316.37,8349.71,
2018-04-15 08:06:59.067485,8357.87,8329.11,8316.18,8349.52,
2018-04-15 08:07:05.899950,8357.78,8329.11,8314.88,8348.22,
2018-04-15 08:07:12.784420,8357.69,8329.1,8314.88,8348.22,
2018-04-15 08:07:19.688026,8357.69,8329.1,8314.49,8347.83,
2018-04-15 08:07:26.551622,8356.75,8327.1,8313.88,8347.21,
2018-04-15 08:07:33.357865,8357.04,8327.1,8313.88,8347.21,
2018-04-15 08:07:40.282963,8357.04,8327.1,8313.38,8346.71,
2018-04-15 08:07:47.116936,8356.59,8327.1,8313.38,8346.71,
2018-04-15 08:07:54.065887,8356.14,8327.1,8313.38,8346.71,
2018-04-15 08:08:01.164866,8356.14,8327.1,8313.38,8346.71,
2018-04-15 08:08:08.019988,8357.11,8326.15,8312.91,8346.23,
2018-04-15 08:08:14.844947,8355.75,8326.15,8312.91,8346.24,
2018-04-15 08:08:21.714768,8356.78,8326.15,8313.42,8346.75,
2018-04-15 08:08:28.526240,8356.78,8326.15,8312.91,8346.23,
2018-04-15 08:08:35.359983,8356.78,8326.16,8312.91,8346.23,
2018-04-15 08:08:42.259343,8355.81,8326.16,8313.16,8346.49,
2018-04-15 08:08:49.138131,8355.81,8326.15,8312.91,8346.23,
2018-04-15 08:08:56.085412,8356.44,8326.15,8313.15,8346.48,
2018-04-15 08:09:02.915007,8355.74,8326.16,8313.17,8346.49,
2018-04-15 08:09:09.731497,8355.74,8326.16,8313.17,8346.49,
2018-04-15 08:09:16.556668,8355.81,8326.16,8313.41,8346.74,
2018-04-15 08:09:23.444033,8354.95,8326.16,8313.41,8346.74,
2018-04-15 08:09:30.323593,8354.95,8326.16,8313.41,8346.74,
2018-04-15 08:09:37.155762,8355.91,8326.16,8313.41,8346.74,
2018-04-15 08:09:43.935865,8354.84,8326.16,8313.41,8346.74,
2018-04-15 08:09:50.836269,8354.84,8326.16,8313.41,8346.74,
2018-04-15 08:09:57.715105,8354.84,8326.16,8313.41,8346.74,
2018-04-15 08:10:04.492746,8354.33,8326.16,8313.41,8346.74,
2018-04-15 08:10:11.401092,8354.33,8326.15,8313.41,8346.74,
2018-04-15 08:10:18.293533,8354.3,8326.15,8314.59,8347.92,
2018-04-15 08:10:25.195796,8356.53,8326.16,8314.59,8347.92,
2018-04-15 08:10:32.039909,8356.53,8326.16,8314.59,8347.92,
2018-04-15 08:10:38.903012,8358.44,8326.16,8314.66,8347.99,
2018-04-15 08:10:45.837398,8358.08,8326.16,8314.66,8347.99,
2018-04-15 08:10:52.730657,8358.08,8326.16,8314.66,8347.99,
2018-04-15 08:11:00.317600,8358.61,8326.16,8315.4,8348.74,
2018-04-15 08:11:07.419821,8357.79,8326.16,8315.4,8348.74,
2018-04-15 08:11:14.215838,8358.01,8326.16,8315.41,8348.74,
2018-04-15 08:11:21.089452,8358.01,8326.15,8315.4,8348.74,
2018-04-15 08:11:27.975420,8357.1,8326.15,8315.4,8348.74,
2018-04-15 08:11:34.819105,8357.1,8326.16,8315.4,8348.74,
2018-04-15 08:11:41.581835,8357.1,8326.16,8315.4,8348.74,
2018-04-15 08:11:48.936238,8356.91,8326.15,8315.4,8348.74,
2018-04-15 08:11:55.780039,8356.98,8326.15,8315.4,8348.74,
2018-04-15 08:12:02.628129,8356.98,8326.16,8315.4,8348.74,
2018-04-15 08:12:09.739126,8356.94,8326.16,8315.4,8348.74,
2018-04-15 08:12:16.623210,8356.75,8326.15,8315.4,8348.74,
2018-04-15 08:12:23.475299,8356.75,8326.15,8315.4,8348.74,
2018-04-15 08:12:30.385399,8357.23,8326.15,8315.4,8348.74,
2018-04-15 08:12:37.248730,8357.23,8326.15,8315.4,8348.74,
2018-04-15 08:12:44.165311,8357.03,8326.16,8315.8,8349.14,
2018-04-15 08:12:51.026303,8357.03,8326.16,8315.41,8348.74,
2018-04-15 08:12:57.897211,8356.59,8326.15,8315.41,8348.74,
2018-04-15 08:13:04.726540,8356.61,8326.15,8315.41,8348.74,
2018-04-15 08:13:11.503484,8356.61,8326.16,8315.41,8348.74,
2018-04-15 08:13:18.385420,8356.65,8326.16,8315.41,8348.74,
2018-04-15 08:13:25.295631,8356.94,8326.16,8315.41,8348.74,
2018-04-15 08:13:32.190819,8356.94,8326.16,8315.41,8348.74,
2018-04-15 08:13:39.400758,8356.1,8326.16,8315.41,8348.74,
2018-04-15 08:13:46.268194,8356.1,8326.16,8315.41,8348.74,
2018-04-15 08:13:53.306143,8356.1,8326.16,8315.41,8348.74,
2018-04-15 08:14:00.123926,8355.72,8326.16,8315.45,8348.79,
2018-04-15 08:14:06.958840,8355.79,8326.16,8315.41,8348.74,
2018-04-15 08:14:13.862532,8355.79,8326.16,8315.16,8348.49,
2018-04-15 08:14:20.683055,8355.63,8326.15,8315.16,8348.49,
2018-04-15 08:14:27.453874,8354.76,8326.15,8315.16,8348.49,
2018-04-15 08:14:34.318898,8354.76,8326.16,8314.91,8348.24,
2018-04-15 08:14:41.294125,8354.8,8326.16,8314.41,8347.74,
2018-04-15 08:14:48.177071,8356.06,8326.16,8314.41,8347.75,
2018-04-15 08:14:55.268784,8356.06,8326.16,8314.58,8347.92,
2018-04-15 08:15:02.326442,8355.68,8326.51,8314.08,8347.42,
2018-04-15 08:15:09.189329,8355.63,8326.51,8314.08,8347.42,
2018-04-15 08:15:15.973624,8353.93,8326.51,8311.36,8344.68,
2018-04-15 08:15:22.834873,8353.93,8326.51,8312.09,8345.42,
2018-04-15 08:15:29.820107,8353.41,8326.51,8311.28,8344.6,
2018-04-15 08:15:36.619306,8349.85,8326.51,8308,8341.31,
2018-04-15 08:15:43.449417,8349.85,8326.51,8307.16,8340.46,
2018-04-15 08:15:50.304576,8349.86,8326.51,8306.31,8339.61,
2018-04-15 08:15:57.103375,8347.99,8326.5,8304.87,8338.17,
2018-04-15 08:16:03.921593,8347.99,8326.5,8304.2,8337.49,
2018-04-15 08:16:10.820986,8347.53,8326.5,8304.2,8337.49,
2018-04-15 08:16:17.629511,8344.81,8326.5,8303.43,8336.72,
2018-04-15 08:16:24.397999,8344.81,8326.51,8303.07,8336.35,
2018-04-15 08:16:31.288207,8343.22,8326.51,8303.07,8336.35,
2018-04-15 08:16:38.146816,8342.52,8326.16,8303.07,8336.35,
2018-04-15 08:16:44.948813,8342.52,8326.16,8305.79,8339.09,
2018-04-15 08:16:51.757066,8344.32,8326.16,8306.42,8339.72,
2018-04-15 08:16:58.638614,8345.8,8326.16,8306.42,8339.72,
2018-04-15 08:17:05.508945,8345.8,8326.15,8306.42,8339.72,
2018-04-15 08:17:12.984344,8345.79,8326.15,8306.42,8339.72,
2018-04-15 08:17:19.754957,8345.29,8326.16,8306.42,8339.72,
2018-04-15 08:17:26.545613,8345.29,8326.16,8306.59,8339.9,
2018-04-15 08:17:33.422079,8345.37,8326.16,8306.59,8339.9,
2018-04-15 08:17:40.338029,8345.3,8326.16,8306.59,8339.9,
2018-04-15 08:17:47.117663,8345.3,8326.15,8306.84,8340.14,
2018-04-15 08:17:53.969609,8345.93,8326.15,8306.84,8340.14,
2018-04-15 08:18:00.785093,8345.95,8326.15,8306.84,8340.14,
2018-04-15 08:18:07.681692,8345.95,8326.15,8307.59,8340.89,
2018-04-15 08:18:14.484226,8345.24,8325.82,8307.84,8341.14,
2018-04-15 08:18:21.413374,8344.91,8325.82,8307.84,8341.14,
2018-04-15 08:18:28.299158,8344.91,8325.22,8307.84,8341.14,
2018-04-15 08:18:35.140382,8345.31,8325.22,8307.84,8341.14,
2018-04-15 08:18:41.958501,8345.35,8325.21,8307.84,8341.14,
2018-04-15 08:18:48.814855,8345.35,8325.21,8307.84,8341.14,
2018-04-15 08:18:55.658294,8345.83,8325.21,8307.84,8341.14,
2018-04-15 08:19:02.760914,8347,8325.21,8308.09,8341.39,
2018-04-15 08:19:09.697787,8347,8325.22,8308.08,8341.39,
2018-04-15 08:19:16.518436,8347,8325.22,8308.33,8341.64,
2018-04-15 08:19:23.339240,8349.2,8325.21,8308.83,8342.14,
2018-04-15 08:19:30.169882,8349.65,8325.21,8308.83,8342.14,
2018-04-15 08:19:36.967984,8349.65,8325.15,8308.83,8342.14,
2018-04-15 08:19:43.846293,8349.86,8325.15,8308.83,8342.14,
2018-04-15 08:19:50.922375,8348.2,8325.16,8308.83,8342.14,
2018-04-15 08:19:57.788763,8348.2,8325.16,8308.83,8342.14,
2018-04-15 08:20:04.654984,8347.95,8325.15,8308.83,8342.14,
2018-04-15 08:20:11.599665,8347.73,8325.15,8308.83,8342.14,
2018-04-15 08:20:18.403894,8347.73,8325.1,8308.01,8335.03,
2018-04-15 08:20:25.285583,8348.74,8325.1,8308.83,8342.14,
2018-04-15 08:20:32.207437,8347.64,8325.1,8308.83,8342.14,
2018-04-15 08:20:39.061786,8347.64,8325.1,8308.83,8342.14,
2018-04-15 08:20:45.903432,8348.52,8325.1,8308.66,8341.97,
2018-04-15 08:20:52.740484,8348.51,8325.1,8308.49,8341.8,
2018-04-15 08:20:59.559393,8348.51,8325.1,8307.39,8340.7,
2018-04-15 08:21:06.587697,8348.25,8325.1,8307.97,8341.27,
2018-04-15 08:21:13.484186,8348.24,8325.11,8305.65,8334.78,
2018-04-15 08:21:20.338346,8348.24,8325.11,8305.28,8334.41,
2018-04-15 08:21:27.182366,8348.46,8325.11,8304.51,8333.79,
2018-04-15 08:21:34.040866,8347.51,8325.11,8302.51,8334.39,
2018-04-15 08:21:40.854787,8347.51,8325.11,8302.01,8334.04,
2018-04-15 08:21:47.690425,8344.43,8325.11,8302.01,8334.3,
2018-04-15 08:21:54.548165,8343.76,8318.62,8300.87,8334.15,
2018-04-15 08:22:01.386449,8343.76,8318.62,8300.96,8334.24,
2018-04-15 08:22:08.210920,8342.42,8318.61,8299.59,8332.86,
2018-04-15 08:22:15.250271,8341.56,8318.61,8299.59,8332.86,
2018-04-15 08:22:22.103890,8341.56,8318.62,8299.58,8332.86,
2018-04-15 08:22:28.999237,8340.67,8318.62,8300.42,8333.69,
2018-04-15 08:22:35.819946,8338.24,8318.04,8298.59,8331.86,
2018-04-15 08:22:42.632693,8338.24,8318.04,8293.84,8327.1,
2018-04-15 08:22:49.511431,8336.38,8301,8291.04,8321.23,
2018-04-15 08:22:56.397708,8328.79,8301,8288.05,8319.39,
2018-04-15 08:23:03.355029,8328.79,8300,8280.7,8313.9,
2018-04-15 08:23:10.274893,8323.54,8300,8278.29,8311.48,
2018-04-15 08:23:17.151630,8321.54,8300.01,8262.77,8293.69,
2018-04-15 08:23:24.046585,8314.52,8300.01,8248.55,8281.6,
2018-04-15 08:23:30.964519,8314.52,8256.82,8245.69,8278.74,
2018-04-15 08:23:37.766708,8298.64,8256.82,8240.39,8273.43,
2018-04-15 08:23:44.679266,8291.15,8250.77,8240.15,8273.18,
2018-04-15 08:23:51.616253,8291.15,8250.77,8254.9,8288,
2018-04-15 08:23:58.516265,8291.06,8266.99,8243.64,8272.56,
2018-04-15 08:24:05.331901,8295.74,8266.99,8245.19,8278.25,
2018-04-15 08:24:12.166980,8295.74,8266.98,8243.78,8272.7,
2018-04-15 08:24:18.960280,8296.12,8266.98,8256.53,8289.63,
2018-04-15 08:24:25.766985,8300.91,8273.05,8264.64,8297.78,
2018-04-15 08:24:32.601190,8300.91,8273.05,8268.1,8297.93,
2018-04-15 08:24:39.404374,8306.16,8275,8271.1,8300.11,
2018-04-15 08:24:46.274440,8306.82,8275,8264.83,8297.96,
2018-04-15 08:24:53.165627,8306.82,8274.99,8265.8,8294.79,
2018-04-15 08:25:00.038166,8300.56,8274.99,8262.93,8296.05,
2018-04-15 08:25:07.180287,8301.78,8270,8260.91,8294.02,
2018-04-15 08:25:14.024985,8301.78,8270,8260.17,8293.28,
2018-04-15 08:25:21.240245,8300.81,8270,8259.24,8292.35,
2018-04-15 08:25:28.046293,8299.74,8270,8259.24,8292.35,
2018-04-15 08:25:35.379823,8299.74,8267.58,8259.24,8292.35,
2018-04-15 08:25:42.130674,8299.09,8267.58,8259.42,8292.53,
2018-04-15 08:25:48.948945,8302.11,8269.99,8261.16,8294.28,
2018-04-15 08:25:55.769933,8300.27,8269.99,8262.12,8294.81,
2018-04-15 08:26:02.671374,8300.27,8270,8264.62,8294.81,
2018-04-15 08:26:09.475196,8300.41,8270,8264.62,8294.81,
2018-04-15 08:26:16.293515,8300.56,8269.99,8265.11,8294.81,
2018-04-15 08:26:23.162221,8300.56,8269.99,8264.69,8294.81,
2018-04-15 08:26:30.267476,8299.54,8269.99,8260.41,8293.53,
2018-04-15 08:26:37.111112,8299.36,8269.99,8259.44,8292.55,
2018-04-15 08:26:43.963695,8299.36,8269.5,8259.17,8292.29,
2018-04-15 08:26:50.766404,8298.04,8269.5,8259.17,8292.29,
2018-04-15 08:26:57.517765,8295.44,8269.5,8256.64,8287.33,
