DATETIME,BTC_USD,BTC_USD_GDAX,RHsell, RHbuy
2018-04-15 03:11:00.553889,8151.59,8118,"$8,104.47","$8,136.96"
2018-04-15 03:11:07.349566,8151.08,8114.36,"$8,104.47","$8,136.96"
2018-04-15 03:11:14.164413,8150.05,8114.36,"$8,102.62","$8,135.11"
2018-04-15 03:11:20.949585,8150.05,8119.01,"$8,103.52","$8,136.01"
2018-04-15 03:11:27.837824,8151.47,8119.01,"$8,102.79","$8,135.27"
2018-04-15 03:11:35.214162,8151.47,8117.01,"$8,103.01","$8,135.50"
2018-04-15 03:11:42.005858,8151.47,8117.01,"$8,103.07","$8,135.56"
2018-04-15 03:11:48.788693,8150.55,8117.01,"$8,102.99","$8,135.47"
2018-04-15 03:11:55.620009,8150.75,8117.01,"$8,102.05","$8,134.54"
2018-04-15 03:12:02.459086,8150.75,8117.01,"$8,101.62","$8,134.10"
2018-04-15 03:12:09.269696,8150.59,8117.01,"$8,102.12","$8,134.60"
2018-04-15 03:12:16.090090,8150.15,8117.01,"$8,101.98","$8,134.46"
2018-04-15 03:12:22.970162,8150.15,8117.01,"$8,101.49","$8,133.97"
2018-04-15 03:12:29.767490,8149,8117.01,"$8,101.31","$8,133.79"
2018-04-15 03:12:36.503738,8148.91,8117.01,"$8,100.49","$8,132.97"
2018-04-15 03:12:43.310205,8148.91,8117,"$8,100.88","$8,133.36"
2018-04-15 03:12:50.176651,8148.91,8117,"$8,100.81","$8,133.29"
2018-04-15 03:12:57.001119,8147.86,8117.01,"$8,100.43","$8,132.91"
2018-04-15 03:13:03.847072,8148.15,8117.01,"$8,100.97","$8,133.42"
2018-04-15 03:13:10.582926,8148.15,8117,"$8,100.98","$8,133.46"
2018-04-15 03:13:17.419519,8148.23,8117,"$8,100.98","$8,133.46"
2018-04-15 03:13:24.157000,8148.28,8117.01,"$8,100.81","$8,133.29"
2018-04-15 03:13:30.933643,8148.28,8117.01,"$8,100.43","$8,132.91"
2018-04-15 03:13:37.777092,8148.4,8117,"$8,100.98","$8,133.46"
2018-04-15 03:13:44.553223,8148.4,8117,"$8,100.98","$8,133.46"
2018-04-15 03:13:51.430352,8148.4,8117.01,"$8,100.98","$8,133.46"
2018-04-15 03:13:58.244980,8147.92,8117.01,"$8,100.43","$8,132.91"
2018-04-15 03:14:05.448557,8148.27,8117,"$8,100.43","$8,132.91"
2018-04-15 03:14:12.270150,8148.27,8117,"$8,101.33","$8,133.81"
2018-04-15 03:14:19.126356,8150.56,8117,"$8,100.53","$8,133.01"
2018-04-15 03:14:25.908146,8150.61,8117,"$8,102.72","$8,135.21"
2018-04-15 03:14:32.794183,8150.61,8118.98,"$8,103.27","$8,135.76"
2018-04-15 03:14:39.618252,8151.17,8118.98,"$8,103.70","$8,136.19"
2018-04-15 03:14:46.520541,8151.04,8121.01,"$8,102.57","$8,135.06"
2018-04-15 03:14:53.266943,8151.04,8121.01,"$8,101.52","$8,134.00"
2018-04-15 03:15:00.154198,8151.69,8120.99,"$8,101.64","$8,134.12"
2018-04-15 03:15:07.505006,8149.13,8120.99,"$8,102.76","$8,134.96"
2018-04-15 03:15:14.287301,8150.33,8122.12,"$8,103.03","$8,135.51"
2018-04-15 03:15:21.114454,8150.33,8122.12,"$8,103.03","$8,135.51"
2018-04-15 03:15:27.890084,8150.39,8122.12,"$8,103.03","$8,135.51"
2018-04-15 03:15:34.689255,8150.12,8122.12,"$8,103.03","$8,135.51"
2018-04-15 03:15:41.480207,8150.12,8122.99,"$8,103.03","$8,135.51"
2018-04-15 03:15:48.367494,8150.28,8122.99,"$8,103.08","$8,135.56"
2018-04-15 03:15:55.285656,8150.4,8122.99,"$8,104.67","$8,137.16"
2018-04-15 03:16:02.167522,8150.4,8122.99,"$8,104.67","$8,137.16"
2018-04-15 03:16:09.004406,8152.21,8122.99,"$8,105.88","$8,138.38"
2018-04-15 03:16:15.870968,8151.8,8122.99,"$8,103.29","$8,135.78"
2018-04-15 03:16:22.668154,8151.8,8122.99,"$8,103.29","$8,135.78"
2018-04-15 03:16:29.637071,8151.64,8122.99,"$8,103.28","$8,135.77"
2018-04-15 03:16:36.452221,8151.59,8122.99,"$8,104.18","$8,136.67"
2018-04-15 03:16:43.338345,8151.59,8122.99,"$8,104.18","$8,136.67"
2018-04-15 03:16:50.247206,8151.25,8122.99,"$8,104.18","$8,136.67"
2018-04-15 03:16:57.155198,8150.95,8122.99,"$8,104.18","$8,136.67"
2018-04-15 03:17:03.952584,8150.95,8122.99,"$8,104.18","$8,136.67"
2018-04-15 03:17:10.775479,8150.87,8122.99,"$8,104.18","$8,136.67"
2018-04-15 03:17:17.666344,8150.86,8123,"$8,104.18","$8,136.67"
2018-04-15 03:17:24.452766,8150.86,8123,"$8,104.18","$8,136.67"
2018-04-15 03:17:31.317929,8150.99,8123,"$8,104.18","$8,136.67"
2018-04-15 03:17:38.120972,8150.97,8123,"$8,105.42","$8,137.92"
2018-04-15 03:17:44.881766,8150.97,8123,"$8,105.42","$8,137.92"
2018-04-15 03:17:51.692336,8152.02,8123,"$8,104.33","$8,136.82"
2018-04-15 03:17:58.522430,8152.56,8123,"$8,105.42","$8,137.92"
2018-04-15 03:18:05.335359,8152.56,8123,"$8,105.42","$8,137.92"
2018-04-15 03:18:12.388622,8153.04,8122.99,"$8,105.65","$8,138.14"
2018-04-15 03:18:19.255549,8153.08,8122.99,"$8,105.67","$8,138.17"
2018-04-15 03:18:26.756872,8153.09,8123,"$8,104.78","$8,137.27"
2018-04-15 03:18:33.649746,8153.09,8123,"$8,105.92","$8,138.42"
2018-04-15 03:18:40.489382,8153.1,8123,"$8,105.92","$8,138.42"
2018-04-15 03:18:47.339482,8152.71,8123,"$8,105.92","$8,138.42"
2018-04-15 03:18:54.167166,8152.71,8123.14,"$8,105.92","$8,138.42"
2018-04-15 03:19:01.016769,8152.97,8123.14,"$8,105.92","$8,138.42"
2018-04-15 03:19:07.851129,8152.97,8123.13,"$8,105.92","$8,138.42"
2018-04-15 03:19:14.674036,8152.97,8125,"$8,105.92","$8,138.42"
2018-04-15 03:19:21.473951,8153.01,8125,"$8,105.92","$8,138.42"
2018-04-15 03:19:28.250148,8153.24,8125,"$8,105.92","$8,138.42"
2018-04-15 03:19:35.514066,8153.24,8125,"$8,105.92","$8,138.42"
2018-04-15 03:19:42.400612,8153.51,8125,"$8,105.92","$8,138.42"
2018-04-15 03:19:49.269222,8153.51,8124.99,"$8,105.72","$8,138.21"
2018-04-15 03:19:56.100315,8153.51,8124.99,"$8,105.80","$8,138.30"
2018-04-15 03:20:02.894004,8154.01,8122.11,"$8,104.78","$8,137.27"
2018-04-15 03:20:09.718721,8152.65,8122.11,"$8,104.73","$8,137.22"
2018-04-15 03:20:16.758285,8152.65,8122.11,"$8,104.23","$8,136.72"
2018-04-15 03:20:23.548142,8152.05,8122.11,"$8,104.23","$8,136.72"
2018-04-15 03:20:30.437426,8151.62,8122.11,"$8,103.98","$8,136.47"
2018-04-15 03:20:37.212603,8151.62,8122.11,"$8,102.35","$8,134.84"
2018-04-15 03:20:44.100930,8151.85,8122.11,"$8,102.73","$8,135.21"
2018-04-15 03:20:50.974725,8152.62,8122.11,"$8,102.67","$8,135.15"
2018-04-15 03:20:57.854075,8152.62,8122.11,"$8,102.12","$8,134.61"
2018-04-15 03:21:04.758035,8151.75,8122.11,"$8,102.33","$8,134.81"
2018-04-15 03:21:11.655762,8151.46,8122.11,"$8,101.98","$8,134.46"
2018-04-15 03:21:18.416885,8150.88,8122.11,"$8,101.73","$8,134.21"
2018-04-15 03:21:25.838960,8150.88,8122.12,"$8,102.01","$8,134.49"
2018-04-15 03:21:32.716312,8151.3,8122.12,"$8,102.09","$8,134.57"
2018-04-15 03:21:39.575611,8150.63,8122.12,"$8,101.73","$8,134.21"
2018-04-15 03:21:46.376418,8150.63,8122.12,"$8,101.73","$8,134.21"
2018-04-15 03:21:53.178171,8150.65,8122.12,"$8,102.15","$8,134.63"
2018-04-15 03:22:00.055753,8150.08,8122.12,"$8,102.16","$8,134.64"
2018-04-15 03:22:06.954425,8150.08,8122.12,"$8,101.83","$8,134.31"
2018-04-15 03:22:13.804079,8149.67,8120,"$8,100.76","$8,133.24"
2018-04-15 03:22:20.919766,8148.6,8120,"$8,100.49","$8,132.96"
2018-04-15 03:22:27.805363,8148.6,8120,"$8,099.99","$8,132.46"
2018-04-15 03:22:34.773790,8148.43,8120,"$8,099.74","$8,132.21"
2018-04-15 03:22:41.654307,8148.24,8120.01,"$8,099.74","$8,132.21"
2018-04-15 03:22:48.471868,8146.12,8120.01,"$8,100.37","$8,132.84"
2018-04-15 03:22:55.252071,8146.12,8120.01,"$8,100.19","$8,132.67"
2018-04-15 03:23:01.990109,8147.81,8120.01,"$8,100.16","$8,132.63"
2018-04-15 03:23:08.879992,8148.68,8120.01,"$8,101.23","$8,133.71"
2018-04-15 03:23:15.784836,8148.68,8120.01,"$8,101.23","$8,133.71"
2018-04-15 03:23:22.567600,8149.02,8120,"$8,101.23","$8,133.71"
2018-04-15 03:23:29.314430,8148.89,8120,"$8,100.29","$8,132.76"
2018-04-15 03:23:36.104177,8148.89,8120,"$8,100.20","$8,132.67"
2018-04-15 03:23:42.940904,8148.78,8120,"$8,099.83","$8,132.30"
2018-04-15 03:23:49.828656,8148.85,8120.01,"$8,101.83","$8,134.31"
2018-04-15 03:23:56.673936,8148.85,8120.01,"$8,105.21","$8,136.31"
2018-04-15 03:24:03.382039,8151.42,8120.01,"$8,103.44","$8,135.93"
2018-04-15 03:24:10.165883,8151.68,8120.01,"$8,101.82","$8,134.30"
2018-04-15 03:24:17.010664,8151.68,8120.01,"$8,102.87","$8,135.36"
2018-04-15 03:24:23.833075,8151.55,8120.01,"$8,102.67","$8,135.16"
2018-04-15 03:24:30.662014,8150.91,8120,"$8,103.72","$8,136.21"
2018-04-15 03:24:37.423099,8150.91,8120,"$8,105.21","$8,136.31"
2018-04-15 03:24:44.270027,8152.32,8120.91,"$8,105.97","$8,137.31"
2018-04-15 03:24:51.141504,8154.16,8120.91,"$8,107.10","$8,138.32"
2018-04-15 03:24:57.939215,8154.16,8121.94,"$8,106.59","$8,138.32"
2018-04-15 03:25:04.859548,8155.31,8121.94,"$8,102.43","$8,138.26"
2018-04-15 03:25:11.868365,8157.22,8121.94,"$8,103.87","$8,136.36"
2018-04-15 03:25:19.120011,8157.22,8121.94,"$8,105.22","$8,137.71"
2018-04-15 03:25:26.016532,8153.12,8121.95,"$8,105.53","$8,138.03"
2018-04-15 03:25:32.883017,8154.13,8121.95,"$8,105.24","$8,137.73"
2018-04-15 03:25:39.766863,8154.13,8122.11,"$8,105.71","$8,138.21"
2018-04-15 03:25:46.680705,8154.14,8122.11,"$8,106.60","$8,138.32"
2018-04-15 03:25:53.419388,8154.6,8122.11,"$8,106.60","$8,138.32"
2018-04-15 03:26:00.285843,8154.6,8122.11,"$8,106.60","$8,138.32"
2018-04-15 03:26:07.075237,8154.66,8122.12,"$8,105.15","$8,137.65"
2018-04-15 03:26:13.926502,8153.44,8122.12,"$8,105.07","$8,137.56"
2018-04-15 03:26:20.990164,8153.19,8122.12,"$8,105.07","$8,137.56"
2018-04-15 03:26:27.759172,8153.19,8122.12,"$8,105.08","$8,137.57"
2018-04-15 03:26:34.820020,8153.89,8122.12,"$8,105.81","$8,138.31"
2018-04-15 03:26:41.642688,8153.52,8122.12,"$8,105.81","$8,138.31"
2018-04-15 03:26:48.462483,8153.52,8122.12,"$8,105.07","$8,137.56"
2018-04-15 03:26:55.236318,8152.11,8122.12,"$8,105.07","$8,137.56"
2018-04-15 03:27:02.149065,8150.88,8122.12,"$8,105.07","$8,137.56"
2018-04-15 03:27:08.957528,8150.88,8122.12,"$8,105.71","$8,138.21"
2018-04-15 03:27:15.739432,8151.46,8122.12,"$8,106.50","$8,138.32"
2018-04-15 03:27:22.459992,8152.63,8122.12,"$8,103.60","$8,138.32"
2018-04-15 03:27:29.238537,8152.63,8122.12,"$8,106.80","$8,138.32"
2018-04-15 03:27:36.124636,8152.89,8122.12,"$8,106.80","$8,138.32"
2018-04-15 03:27:42.903711,8152.8,8122.12,"$8,106.80","$8,138.32"
2018-04-15 03:27:49.671773,8152.8,8122.12,"$8,106.80","$8,138.32"
2018-04-15 03:27:56.525822,8152.8,8122.12,"$8,105.71","$8,138.21"
2018-04-15 03:28:03.288834,8151.52,8122.12,"$8,105.71","$8,138.21"
2018-04-15 03:28:10.138044,8151.52,8122.12,"$8,105.71","$8,138.21"
2018-04-15 03:28:16.944084,8151.83,8122.12,"$8,105.71","$8,138.21"
2018-04-15 03:28:23.771601,8151.82,8122.12,"$8,105.71","$8,138.21"
2018-04-15 03:28:30.741662,8151.82,8122.12,"$8,105.71","$8,138.21"
2018-04-15 03:28:37.579062,8150.7,8122.12,"$8,105.11","$8,137.61"
2018-04-15 03:28:44.422969,8153.34,8122.11,"$8,105.11","$8,137.60"
2018-04-15 03:28:51.226770,8153.34,8122.11,"$8,105.11","$8,137.60"
2018-04-15 03:28:58.064220,8153.79,8122.12,"$8,105.10","$8,137.59"
2018-04-15 03:29:04.968893,8152.53,8122.12,"$8,105.10","$8,137.59"
2018-04-15 03:29:11.731714,8151.85,8122.11,"$8,105.13","$8,137.62"
2018-04-15 03:29:18.575236,8151.85,8122.11,"$8,105.13","$8,137.62"
2018-04-15 03:29:25.408499,8151.89,8122.12,"$8,104.77","$8,137.26"
2018-04-15 03:29:32.303861,8151.29,8122.12,"$8,104.04","$8,136.53"
2018-04-15 03:29:39.184538,8151.29,8122.11,"$8,104.04","$8,136.53"
2018-04-15 03:29:45.954680,8150.42,8122.11,"$8,103.23","$8,135.71"
2018-04-15 03:29:52.799184,8151.5,8122.12,"$8,103.57","$8,136.06"
2018-04-15 03:29:59.638157,8151.5,8122.12,"$8,103.69","$8,136.18"
2018-04-15 03:30:06.417796,8152.2,8122.11,"$8,103.47","$8,135.96"
2018-04-15 03:30:13.521159,8151.81,8122.11,"$8,103.61","$8,136.09"
2018-04-15 03:30:20.342474,8151.81,8122.11,"$8,103.73","$8,136.22"
2018-04-15 03:30:27.099937,8151.94,8122.11,"$8,104.17","$8,136.66"
2018-04-15 03:30:33.883452,8152.36,8122.12,"$8,103.72","$8,136.20"
2018-04-15 03:30:40.742191,8152.36,8122.12,"$8,103.86","$8,136.35"
2018-04-15 03:30:47.654163,8152.37,8122.12,"$8,103.73","$8,136.22"
2018-04-15 03:30:54.513257,8153.06,8122.12,"$8,105.46","$8,137.96"
2018-04-15 03:31:01.287654,8153.06,8122.12,"$8,104.43","$8,136.91"
2018-04-15 03:31:08.116025,8153.01,8122.12,"$8,104.42","$8,136.91"
2018-04-15 03:31:15.019968,8152.99,8122.12,"$8,103.98","$8,136.47"
2018-04-15 03:31:21.835225,8152.99,8122.12,"$8,105.32","$8,137.81"
2018-04-15 03:31:28.875093,8153.06,8122.12,"$8,105.32","$8,137.81"
2018-04-15 03:31:35.686957,8153.51,8122.12,"$8,105.32","$8,137.81"
2018-04-15 03:31:42.472602,8153.51,8122.11,"$8,105.32","$8,137.81"
2018-04-15 03:31:49.366532,8154.22,8122.11,"$8,105.32","$8,137.81"
2018-04-15 03:31:56.317267,8154.16,8122.11,"$8,105.32","$8,137.81"
2018-04-15 03:32:03.263511,8154.16,8122.11,"$8,105.19","$8,137.68"
2018-04-15 03:32:10.033504,8153.71,8122.11,"$8,105.19","$8,137.68"
2018-04-15 03:32:16.866074,8154.54,8122.11,"$8,105.15","$8,137.65"
2018-04-15 03:32:23.703652,8154.54,8122.11,"$8,105.15","$8,137.65"
2018-04-15 03:32:30.536468,8154.52,8122.12,"$8,105.32","$8,137.81"
2018-04-15 03:32:37.445610,8154.48,8122.12,"$8,105.16","$8,137.66"
2018-04-15 03:32:44.174202,8154.48,8122.11,"$8,105.16","$8,137.66"
2018-04-15 03:32:51.231986,8153.84,8122.11,"$8,105.16","$8,137.66"
2018-04-15 03:32:58.048843,8150.86,8122.12,"$8,101.47","$8,133.95"
2018-04-15 03:33:04.818134,8150.91,8122.12,"$8,100.62","$8,131.80"
2018-04-15 03:33:11.664206,8150.91,8122.12,"$8,100.62","$8,131.80"
2018-04-15 03:33:18.488618,8149.29,8122.12,"$8,100.62","$8,129.29"
2018-04-15 03:33:25.339600,8148.63,8122.11,"$8,100.62","$8,129.29"
2018-04-15 03:33:32.240575,8148.63,8122.11,"$8,100.62","$8,129.29"
2018-04-15 03:33:39.062696,8148.29,8122.12,"$8,100.62","$8,129.29"
2018-04-15 03:33:45.857546,8148.46,8122.12,"$8,101.47","$8,133.95"
2018-04-15 03:33:52.694089,8148.46,8122.12,"$8,101.47","$8,133.95"
2018-04-15 03:33:59.556127,8148.63,8122.12,"$8,101.47","$8,133.95"
2018-04-15 03:34:06.454488,8148.79,8122.12,"$8,100.62","$8,132.30"
2018-04-15 03:34:13.309120,8148.79,8122.12,"$8,100.62","$8,130.80"
2018-04-15 03:34:20.179032,8149.36,8122.12,"$8,100.62","$8,130.80"
2018-04-15 03:34:27.064884,8149.36,8122.12,"$8,100.62","$8,130.80"
2018-04-15 03:34:33.889406,8149.36,8122.12,"$8,100.62","$8,130.80"
2018-04-15 03:34:40.686525,8148.8,8122.12,"$8,100.62","$8,130.80"
2018-04-15 03:34:47.510404,8149.43,8122.12,"$8,100.62","$8,130.80"
2018-04-15 03:34:54.365382,8149.43,8122.12,"$8,100.62","$8,130.80"
2018-04-15 03:35:01.236826,8149.64,8122.12,"$8,100.62","$8,132.30"
2018-04-15 03:35:08.168805,8148.97,8122.12,"$8,100.62","$8,132.30"
2018-04-15 03:35:15.054017,8148.97,8122.12,"$8,100.97","$8,133.45"
2018-04-15 03:35:21.954363,8149.46,8122.12,"$8,100.97","$8,133.45"
2018-04-15 03:35:28.872115,8149.6,8122.12,"$8,100.97","$8,133.45"
2018-04-15 03:35:35.776977,8149.6,8122.12,"$8,100.62","$8,132.30"
2018-04-15 03:35:42.739599,8149.09,8122.12,"$8,100.62","$8,131.80"
2018-04-15 03:35:49.646264,8148.98,8122.12,"$8,100.62","$8,131.80"
2018-04-15 03:35:56.458838,8148.98,8122.11,"$8,100.62","$8,131.80"
2018-04-15 03:36:03.446480,8148.31,8122.11,"$8,100.62","$8,131.80"
2018-04-15 03:36:10.288532,8148.66,8122.12,"$8,100.62","$8,131.80"
2018-04-15 03:36:17.255409,8149.12,8122.12,"$8,100.62","$8,131.80"
2018-04-15 03:36:24.170580,8149.12,8122.11,"$8,100.62","$8,131.80"
2018-04-15 03:36:31.066992,8148.98,8122.11,"$8,100.59","$8,131.77"
2018-04-15 03:36:38.086955,8148.99,8122.12,"$8,100.59","$8,131.77"
2018-04-15 03:36:45.849529,8148.99,8122.12,"$8,100.59","$8,131.77"
2018-04-15 03:36:52.668179,8148.05,8122.12,"$8,100.59","$8,131.77"
2018-04-15 03:36:59.504440,8147.95,8122.12,"$8,100.59","$8,131.77"
2018-04-15 03:37:06.443626,8147.95,8122.12,"$8,100.59","$8,131.77"
2018-04-15 03:37:13.597783,8147.99,8122.12,"$8,100.59","$8,131.77"
2018-04-15 03:37:20.479031,8148.21,8122.12,"$8,100.59","$8,132.77"
2018-04-15 03:37:27.312076,8148.21,8122.12,"$8,100.59","$8,132.77"
2018-04-15 03:37:34.153773,8148.17,8122.12,"$8,100.59","$8,132.77"
2018-04-15 03:37:41.012461,8148.17,8122.12,"$8,100.59","$8,132.77"
2018-04-15 03:37:47.896764,8148.17,8122.12,"$8,100.59","$8,132.77"
2018-04-15 03:37:54.766260,8148.17,8122.12,"$8,100.59","$8,132.77"
2018-04-15 03:38:02.058392,8148.14,8122.12,"$8,100.59","$8,132.77"
2018-04-15 03:38:08.964085,8148.19,8122.12,"$8,100.59","$8,132.77"
2018-04-15 03:38:15.800827,8148.19,8122.12,"$8,100.59","$8,132.77"
2018-04-15 03:38:22.621619,8148.19,8122.12,"$8,100.59","$8,132.27"
2018-04-15 03:38:29.488524,8147.96,8122.11,"$8,100.59","$8,132.27"
2018-04-15 03:38:37.056007,8147.96,8122.11,"$8,100.59","$8,132.27"
2018-04-15 03:38:44.008199,8147.96,8122.11,"$8,100.59","$8,132.27"
2018-04-15 03:38:51.003833,8147.94,8122.11,"$8,100.59","$8,132.27"
2018-04-15 03:38:57.846601,8148.18,8122.12,"$8,100.59","$8,132.27"
2018-04-15 03:39:04.737828,8148.18,8122.12,"$8,100.59","$8,132.27"
2018-04-15 03:39:12.099672,8147.77,8122.12,"$8,100.59","$8,132.27"
2018-04-15 03:39:19.050423,8147.49,8122.12,"$8,100.59","$8,132.27"
2018-04-15 03:39:25.834210,8147.49,8122.11,"$8,100.59","$8,132.27"
2018-04-15 03:39:33.069463,8147.54,8122.11,"$8,100.59","$8,132.27"
2018-04-15 03:39:39.960025,8148.38,8122.11,"$8,100.59","$8,132.27"
2018-04-15 03:39:46.785137,8148.38,8122.11,"$8,100.59","$8,132.27"
2018-04-15 03:39:53.657270,8148.36,8122.12,"$8,100.59","$8,132.27"
2018-04-15 03:40:00.424975,8148.6,8122.12,"$8,100.59","$8,132.27"
2018-04-15 03:40:07.227049,8148.6,8122.12,"$8,100.59","$8,132.27"
2018-04-15 03:40:14.303892,8148.56,8122.12,"$8,100.59","$8,132.27"
2018-04-15 03:40:21.491352,8148.59,8122.11,"$8,100.59","$8,132.27"
2018-04-15 03:40:28.373167,8148.59,8122.11,"$8,100.59","$8,132.27"
2018-04-15 03:40:35.207228,8148.7,8122.12,"$8,100.59","$8,132.27"
2018-04-15 03:40:42.171062,8149.12,8122.12,"$8,100.59","$8,132.27"
2018-04-15 03:40:48.987118,8149.97,8122.12,"$8,100.96","$8,132.80"
2018-04-15 03:40:55.853849,8149.97,8122.12,"$8,102.24","$8,134.72"
2018-04-15 03:41:02.821033,8150.49,8122.12,"$8,102.52","$8,135.01"
2018-04-15 03:41:09.681838,8151.14,8122.12,"$8,105.11","$8,137.31"
2018-04-15 03:41:16.453890,8151.14,8122.12,"$8,105.11","$8,137.31"
2018-04-15 03:41:23.288980,8151.01,8122.12,"$8,105.47","$8,137.96"
2018-04-15 03:41:30.238459,8152.37,8122.12,"$8,105.51","$8,138.00"
2018-04-15 03:41:37.126224,8152.37,8122.12,"$8,106.10","$8,138.32"
2018-04-15 03:41:45.106226,8152.91,8122.11,"$8,106.10","$8,138.32"
2018-04-15 03:41:51.937206,8152.87,8122.11,"$8,102.88","$8,138.32"
2018-04-15 03:41:58.802175,8152.87,8122.11,"$8,105.90","$8,138.32"
2018-04-15 03:42:05.607227,8153.94,8122.11,"$8,105.74","$8,138.23"
2018-04-15 03:42:12.404837,8153.94,8122.12,"$8,105.70","$8,138.20"
2018-04-15 03:42:19.253373,8153.94,8122.12,"$8,105.68","$8,138.17"
2018-04-15 03:42:26.138843,8153.5,8122.12,"$8,105.23","$8,137.72"
2018-04-15 03:42:33.061644,8153.67,8122.12,"$8,104.80","$8,137.30"
2018-04-15 03:42:39.875890,8153.67,8122.12,"$8,102.95","$8,135.28"
2018-04-15 03:42:46.654119,8153.76,8122.12,"$8,102.95","$8,135.28"
2018-04-15 03:42:53.529096,8153.76,8122.12,"$8,103.09","$8,135.30"
2018-04-15 03:43:00.503059,8151.64,8122.12,"$8,101.99","$8,134.47"
2018-04-15 03:43:07.432307,8151.64,8122.11,"$8,102.04","$8,134.53"
2018-04-15 03:43:14.619519,8151.64,8122.11,"$8,101.72","$8,134.20"
2018-04-15 03:43:21.616470,8151.56,8122.12,"$8,101.47","$8,133.95"
2018-04-15 03:43:28.773924,8151.56,8122.12,"$8,101.47","$8,133.95"
2018-04-15 03:43:35.602121,8150.47,8122.12,"$8,101.47","$8,133.95"
2018-04-15 03:43:42.363430,8151.1,8122.12,"$8,101.47","$8,133.95"
2018-04-15 03:43:49.173487,8151.1,8122.11,"$8,100.72","$8,133.19"
2018-04-15 03:43:56.037132,8150.12,8122.11,"$8,100.72","$8,133.19"
2018-04-15 03:44:03.029116,8150.24,8122.11,"$8,100.72","$8,133.19"
2018-04-15 03:44:10.153115,8150.24,8122.11,"$8,100.72","$8,133.19"
2018-04-15 03:44:17.067144,8150.28,8122.11,"$8,100.72","$8,133.20"
2018-04-15 03:44:23.873059,8150.72,8122.11,"$8,100.72","$8,133.20"
2018-04-15 03:44:30.746881,8150.72,8122.12,"$8,100.72","$8,133.20"
2018-04-15 03:44:37.633189,8150.7,8122.12,"$8,100.72","$8,133.20"
2018-04-15 03:44:44.447824,8150.7,8122.11,"$8,100.72","$8,133.20"
2018-04-15 03:44:51.805489,8150.7,8122.11,"$8,100.72","$8,133.20"
2018-04-15 03:44:58.609537,8151.01,8122.11,"$8,100.72","$8,133.20"
2018-04-15 03:45:06.022651,8151.02,8122.11,"$8,100.72","$8,133.20"
2018-04-15 03:45:12.888029,8151.02,8122.12,"$8,100.72","$8,133.20"
2018-04-15 03:45:19.854054,8150.66,8122.12,"$8,099.86","$8,132.33"
2018-04-15 03:45:26.848006,8151.04,8122.12,"$8,100.67","$8,133.14"
2018-04-15 03:45:33.804899,8150.91,8122.12,"$8,100.52","$8,133.00"
2018-04-15 03:45:41.091789,8150.91,8122.12,"$8,100.52","$8,133.00"
2018-04-15 03:45:47.861662,8150.25,8122.12,"$8,100.52","$8,133.00"
2018-04-15 03:45:54.720892,8149.95,8122.12,"$8,100.58","$8,133.06"
2018-04-15 03:46:01.554899,8149.95,8122.12,"$8,101.02","$8,133.50"
2018-04-15 03:46:08.412119,8149.61,8122.12,"$8,100.54","$8,133.02"
2018-04-15 03:46:15.247107,8150.16,8122.12,"$8,102.77","$8,135.26"
2018-04-15 03:46:21.987224,8150.16,8122.12,"$8,102.77","$8,135.26"
2018-04-15 03:46:28.908148,8150.1,8122.11,"$8,102.77","$8,135.26"
2018-04-15 03:46:35.745278,8150.13,8122.11,"$8,102.77","$8,135.26"
2018-04-15 03:46:42.614894,8150.13,8122.11,"$8,102.77","$8,135.26"
2018-04-15 03:46:49.505764,8150.12,8122.11,"$8,101.77","$8,134.25"
2018-04-15 03:46:56.388930,8150.26,8122.11,"$8,102.77","$8,135.26"
2018-04-15 03:47:03.275052,8150.26,8122.11,"$8,102.77","$8,135.26"
2018-04-15 03:47:10.054859,8150.26,8122.11,"$8,102.77","$8,135.26"
2018-04-15 03:47:17.118484,8150.26,8122.11,"$8,102.81","$8,135.29"
2018-04-15 03:47:23.972766,8150.26,8122.11,"$8,102.77","$8,135.26"
2018-04-15 03:47:30.835658,8150.52,8122.11,"$8,103.52","$8,136.01"
2018-04-15 03:47:37.670532,8150.9,8122.12,"$8,103.52","$8,136.01"
2018-04-15 03:47:44.495507,8150.51,8122.12,"$8,103.52","$8,136.01"
2018-04-15 03:47:51.378972,8150.51,8122.11,"$8,103.52","$8,136.01"
2018-04-15 03:47:58.225503,8150.65,8122.11,"$8,103.52","$8,136.01"
2018-04-15 03:48:05.100671,8151.2,8122.11,"$8,103.52","$8,136.01"
2018-04-15 03:48:11.919454,8151.2,8122.11,"$8,103.52","$8,136.01"
2018-04-15 03:48:18.693125,8151.21,8122.11,"$8,103.52","$8,136.01"
2018-04-15 03:48:25.505053,8150.54,8122.11,"$8,103.52","$8,136.01"
2018-04-15 03:48:32.315705,8150.54,8122.12,"$8,103.12","$8,135.60"
2018-04-15 03:48:39.112729,8150.81,8122.12,"$8,103.12","$8,135.60"
2018-04-15 03:48:45.972422,8149.67,8122.13,"$8,103.12","$8,135.60"
2018-04-15 03:48:52.788380,8149.67,8122.13,"$8,103.52","$8,136.01"
2018-04-15 03:48:59.698182,8149.74,8122.13,"$8,103.52","$8,136.01"
2018-04-15 03:49:06.476895,8149.39,8122.13,"$8,103.52","$8,136.01"
2018-04-15 03:49:13.324598,8149.39,8122.13,"$8,103.52","$8,136.01"
