trades_date_time,open,high,low,close,trade_volume
20171205 17:12:34.000000,11750,11750,11750,11750,0.002
20171205 17:12:34.000000,11736.7,11736.7,11736.7,11736.7,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:12:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:22:18.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:22:21.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:22:21.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:22:21.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:22:21.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:22:34.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:42:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:08.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:08.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:08.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:08.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:08.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:08.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:08.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:08.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:08.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:08.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:08.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:08.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:49.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:49.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:54:55.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:57:47.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:57:47.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:57:47.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:57:47.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:57:47.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:57:47.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:57:47.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:57:47.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:57:47.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:57:47.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:57:47.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:58:28.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:19.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:19.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11720.8,11720.8,11720.8,11720.8,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 17:59:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:06:42.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:07.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:07.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:07.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:18.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:18.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
20171205 18:08:25.000000,11711.7,11711.7,11711.7,11711.7,0.41
